id,province_id,district_id,sub_district_id,INQUIRE_NO,INQUIRE_ID,HH_CATS,latitude,longitude,FCS,CSI,HFIAS,HH_SIZE,HOH_EDU,HOH_AGE,HOH_GENDER,DEPEND_RATIO,GROUPS_MEMBER,WELFARE_TOTAL,WORKFORCE_TOTAL,EXPENSE_MONTHLY,DEBT_TOTAL,INCOME_MONTHLY,ASSETS_LAND,ASSETS_TOTAL,WATER_CROP,CHEM_TOTAL,DISASTER_OCC,FOODSRC_NATURAL,WATER_CONSUME,SANITATION_TYPE,COVID_AFFECTS,FOODSRC_BUY,FOODSAF_RATIO,SELF_COOK_DAYS,COOK_DONE_DAY,FOOD_STOCKS,FOODSRC_DIST,fcs_score,hfias_score,hfias_d1,hfias_d2,hfias_d3
3582,24,2406,240605,24-132,132,0,13.802637,101.365868,2,3,3,4,3,62,1,1,1,2,0,5200,20000,8333,1,3,1,1,1,1,2,2,1,1,0.4167,0,7,1,7.00,53,8,1,1,1
3583,24,2410,241002,24-375,375,0,13.326509,101.675929,2,3,1,3,5,33,2,0,3,2,3,8200,0,10833,1,6,1,1,1,0,1,2,2,2,0.5000,2,7,2,6.00,76,0,0,0,0
3584,24,2410,241001,24-324,324,0,13.547341,101.577345,2,3,3,3,5,34,1,0,2,2,3,7500,30000,15833,1,5,1,1,1,0,1,2,0,6,0.6250,2,7,2,0.05,82,3,1,1,1
3585,71,7101,710103,71-053,53,0,14.010326,099.561257,2,0,1,3,7,40,1,0,0,0,3,23300,0,65000,1,4,0,0,1,0,1,2,0,1,0.5417,0,7,1,2.00,83,0,0,0,0
3586,24,2406,240605,24-133,133,0,13.802556,101.365647,2,2,3,5,3,61,2,1,1,1,0,23500,30000,20833,1,5,1,1,1,0,1,2,2,1,0.5417,1,7,2,6.00,60,5,1,1,1
3587,24,2410,241002,24-376,376,0,13.312287,101.694999,2,3,3,3,5,39,2,0,1,2,3,9200,20000,12500,1,4,1,1,1,0,1,2,2,1,0.6667,1,7,1,17.00,72,5,1,1,1
3588,52,5208,520804,52-306,306,0,17.646394,099.381222,2,5,2,3,4,58,2,0,2,5,3,12100,50000,6667,1,6,1,1,1,2,1,3,2,1,0.0000,4,7,1,1.00,96,4,0,1,0
3589,24,2410,241001,24-325,325,0,13.566466,101.630346,2,3,3,4,5,30,1,0,0,2,4,35200,360000,20833,1,4,1,1,1,0,1,2,1,2,0.6250,2,7,1,2.00,84,1,0,0,1
3590,24,2406,240605,24-134,134,0,13.802764,101.365371,2,2,3,1,3,62,1,1,0,0,0,4400,0,6667,1,0,0,0,1,0,1,2,0,1,0.4167,1,7,1,6.00,56,9,1,1,1
3591,24,2410,241002,24-377,377,0,13.308302,101.697992,2,3,3,2,4,48,1,0,2,2,2,9000,20000,12500,1,6,1,1,1,1,1,2,2,2,0.5417,2,7,1,8.00,60,5,1,1,1
3592,24,2410,241001,24-326,326,0,13.568364,101.633580,2,3,3,3,4,49,1,0,0,2,3,7900,20000,14167,1,5,1,1,1,0,1,2,0,1,0.7083,1,7,3,2.00,84,1,0,0,1
3593,24,2406,240605,24-135,135,0,13.802950,101.365158,2,3,3,3,6,40,2,0,1,1,3,7000,20000,12500,1,3,1,1,1,0,1,2,0,1,0.6250,0,7,2,6.00,58,8,1,1,1
3594,24,2410,241002,24-378,378,0,13.307038,101.700033,2,3,2,2,4,49,1,0,2,2,2,7900,30000,12500,1,6,1,1,1,0,2,2,2,1,0.5000,2,7,1,18.00,60,2,1,1,0
3595,24,2406,240605,24-136,136,0,13.803355,101.364953,2,2,3,3,3,56,1,0,1,2,3,6000,30000,19167,1,3,1,1,1,0,1,2,0,1,0.5000,1,7,3,7.00,60,6,1,1,1
3596,24,2410,241002,24-379,379,0,13.305781,101.700768,2,3,3,3,5,32,1,0,0,2,3,11200,0,10000,1,4,1,0,1,0,1,2,3,2,0.5417,1,7,1,5.00,80,2,1,0,1
3597,24,2410,241001,24-327,327,0,13.567748,101.634462,2,4,3,2,3,56,1,0,0,2,2,103700,600000,20000,1,4,1,0,1,0,1,2,2,6,0.5000,2,7,2,0.05,56,3,0,1,1
3599,71,7107,710706,71-237,237,0,14.362165,098.343099,2,0,1,2,4,66,1,1,6,4,0,10860,70000,16220,1,4,1,0,1,1,2,2,0,6,0.7083,7,7,1,0.00,97,0,0,0,0
3600,24,2406,240605,24-137,137,0,13.801551,101.354233,2,3,3,2,3,49,1,0,0,2,2,6900,0,13333,1,3,0,0,1,0,1,2,0,2,0.5000,0,7,1,2.00,57,5,1,1,1
3601,52,5205,520504,52-232,232,0,18.87200,099.94590,2,0,1,5,3,68,1,1,1,4,0,18100,0,8333,1,7,1,2,1,2,1,3,0,2,0.7917,7,7,1,5.00,100,0,0,0,0
3602,24,2410,241002,24-380,380,0,13.401377,101.752876,2,2,3,3,3,52,1,0,0,2,3,30000,600000,15000,1,5,1,0,2,0,1,2,2,1,0.5417,2,7,1,17.00,60,3,1,1,1
3603,24,2410,241001,24-328,328,0,13.570990,101.634050,2,3,1,3,4,38,1,0,0,2,3,13700,0,12500,1,3,0,0,1,0,1,2,2,2,0.6667,0,7,1,2.00,80,0,0,0,0
3604,24,2406,240605,24-138,138,0,13.801234,101.354214,2,2,3,3,3,59,1,0,1,2,3,6500,30000,13333,1,3,1,1,1,0,1,2,0,1,0.5000,0,7,2,4.00,58,8,1,1,1
3605,24,2410,241002,24-381,381,0,13.401451,101.752200,2,3,3,4,3,62,2,1,1,2,0,9200,20000,7500,1,5,1,1,1,0,1,2,1,1,0.5417,2,7,1,22.00,88,5,1,1,1
3606,24,2410,241001,24-329,329,0,13.568452,101.635121,2,3,3,3,5,32,2,0,1,1,3,16300,500000,23333,1,5,1,1,1,0,1,2,0,6,0.6250,0,7,1,0.05,87,1,0,0,1
3607,71,7101,710103,71-054,54,0,14.010028,099.562279,2,0,1,2,7,28,1,0,0,2,2,19300,40000,75000,1,0,0,0,1,0,1,2,3,3,0.4167,0,7,2,3.00,82,0,0,0,0
3608,52,5208,520804,52-292,292,0,17.646441,099.381951,2,0,1,2,3,55,2,0,2,3,2,6000,50000,5000,1,8,1,1,1,3,2,2,0,2,0.7917,6,7,1,1.00,82,0,0,0,0
3609,24,2406,240605,24-139,139,0,13.802714,101.35510,2,3,1,2,4,39,1,0,2,2,2,5000,0,15833,1,3,1,1,1,0,1,2,0,1,0.5000,0,5,1,7.00,60,0,0,0,0
3610,24,2410,241002,24-382,382,0,13.399198,101.750119,2,3,1,2,5,30,2,0,2,2,2,8800,20000,8333,1,6,1,0,1,1,1,2,3,1,0.5000,2,7,2,19.00,60,0,0,0,0
3611,24,2410,241001,24-330,330,0,13.565396,101.637468,2,3,3,2,3,57,2,0,2,2,2,12200,20000,13333,1,4,1,1,1,0,1,2,0,2,0.5000,0,7,1,1.00,80,1,0,0,1
3612,71,7101,710103,71-055,55,0,14.011559,099.562978,2,0,1,3,5,30,2,0,0,3,3,19100,40000,25000,1,0,0,0,1,0,1,2,3,1,0.5833,0,7,1,2.00,81,0,0,0,0
3613,24,2406,240605,24-140,140,0,13.802958,101.355807,2,3,3,4,4,59,1,0,1,2,4,10500,20000,19167,1,5,1,1,1,1,1,2,0,1,0.5417,0,7,2,6.00,64,6,1,1,1
3614,24,2410,241002,24-383,383,0,13.400803,101.751392,2,4,3,1,3,58,1,0,0,1,1,2600,0,4167,1,0,0,0,1,1,1,2,0,2,0.4583,4,7,1,5.00,58,5,1,1,1
3615,52,5208,520804,52-293,293,0,17.677162,099.378723,2,0,1,2,5,44,2,0,2,4,2,7000,30000,2500,1,5,1,1,1,3,2,2,0,2,0.7500,6,7,1,1.00,78,0,0,0,0
3616,24,2406,240605,24-141,141,0,13.786127,101.359367,2,3,3,3,3,67,1,1,1,2,0,5400,0,8333,1,4,1,1,1,0,2,2,0,1,0.5000,0,7,2,5.00,60,7,1,1,1
3617,71,7101,710103,71-056,56,0,14.010562,099.563896,2,0,1,1,6,38,1,0,0,2,1,14000,0,25000,1,0,0,0,1,0,1,2,0,3,0.5000,0,7,1,2.00,80,0,0,0,0
3618,24,2410,241002,24-384,384,0,13.403250,101.756702,2,2,3,4,3,59,1,0,3,2,4,10200,30000,16667,1,5,1,1,1,0,1,2,2,2,0.5417,2,7,1,4.00,84,6,1,1,1
3619,52,5205,520504,52-233,233,0,18.95715,099.92245,2,16,1,5,1,55,2,0,0,1,5,8000,0,10833,1,0,1,2,1,0,2,5,0,1,0.7083,0,7,1,0.03,90,0,0,0,0
3620,24,2406,240605,24-142,142,0,13.786261,101.360282,2,3,3,3,3,49,1,0,0,2,3,7200,0,14167,1,3,0,0,1,1,1,2,1,1,0.5417,1,7,1,4.00,60,7,1,1,1
3621,71,7101,710103,71-080,80,0,14.039758,099.531992,2,0,1,1,6,25,1,0,0,0,1,7000,0,8333,1,0,0,0,1,0,1,2,0,1,0.5833,0,7,1,4.00,81,0,0,0,0
3622,24,2410,241002,24-385,385,0,13.408346,101.753985,2,3,3,2,3,55,2,0,2,2,2,19000,60000,12500,1,6,1,1,1,0,1,2,0,2,0.5833,2,7,2,7.00,66,3,1,1,1
3623,52,5208,520804,52-294,294,0,17.651166,099.384512,2,28,1,2,5,35,2,0,2,3,2,10000,0,1667,1,4,0,2,1,0,0,5,2,1,0.7500,5,7,1,1.00,104,0,0,0,0
3624,24,2406,240605,24-143,143,0,13.786547,101.360961,2,3,3,3,4,29,1,0,2,2,3,4600,20000,14167,1,3,1,1,1,1,2,2,0,1,0.5833,0,7,1,6.00,58,7,1,1,1
3625,71,7101,710103,71-057,57,0,14.009079,099.564361,2,15,1,3,1,46,1,0,1,1,3,9500,30000,92000,2,6,1,2,1,3,1,5,1,2,0.6667,7,7,2,1.00,73,0,0,0,0
3626,52,5205,520504,52-234,234,0,18.888460,099.939183,2,18,1,2,3,65,2,1,1,3,0,4300,0,17500,1,3,1,0,4,2,1,3,3,2,0.7083,2,7,1,0.30,98,0,0,0,0
3627,24,2410,241002,24-386,386,0,13.412664,101.751516,2,3,3,3,5,38,2,0,0,3,3,12500,0,10000,1,5,1,1,1,0,1,2,2,2,0.5417,2,7,1,7.00,60,3,1,0,1
3628,24,2406,240605,24-144,144,0,13.786078,101.859667,2,2,3,2,4,48,2,0,0,2,2,14800,0,11667,1,3,0,0,1,0,2,2,2,1,0.5000,0,7,3,6.00,60,7,1,1,1
3629,52,5208,520804,52-295,295,0,17.644583,099.381789,2,0,1,3,5,35,2,0,1,4,3,13000,100000,5000,1,7,1,0,1,3,2,2,2,2,0.7917,6,7,1,1.00,84,0,0,0,0
3630,71,7101,710103,71-058,58,0,14.019276,099.555556,2,0,1,4,7,33,1,0,0,2,4,17000,20000,52500,1,4,0,0,1,0,1,2,1,1,0.5417,7,7,2,2.00,93,0,0,0,0
3631,24,2410,241002,24-387,387,0,13.417627,101.761462,2,3,3,4,3,63,2,1,2,2,0,8400,0,10833,1,4,1,1,1,1,1,2,0,1,0.5833,2,7,1,17.00,60,5,1,1,1
3632,52,5205,520504,52-235,235,0,18.96190,099.92070,2,18,1,6,5,38,1,0,0,4,6,21450,10000,10000,1,0,1,2,2,2,1,2,1,2,0.7917,2,7,1,0.50,100,0,0,0,0
3633,52,5205,520504,52-236,236,0,18.5669,099.07571,2,1,1,1,6,39,1,0,2,1,1,15800,0,30000,1,4,0,0,3,0,2,2,1,1,0.9167,0,7,3,10.00,94,0,0,0,0
3634,71,7101,710103,71-059,59,0,14.009294,099.566641,2,45,1,1,6,42,1,0,0,1,1,7400,30000,16667,1,4,1,0,1,1,1,2,0,1,0.4583,7,7,1,5.00,112,0,0,0,0
3635,52,5208,520804,52-296,296,0,17.648691,099.382103,2,65,1,4,3,60,1,1,3,5,0,13200,300000,26167,1,7,1,2,1,2,1,6,0,1,0.7083,6,7,1,1.00,104,0,0,0,0
3636,71,7101,710103,71-060,60,0,15.032938,099.495364,2,0,1,3,5,29,2,0,0,3,3,14300,0,27000,1,0,0,0,1,0,1,2,3,1,0.7083,0,7,1,2.00,93,0,0,0,0
3637,52,5205,520504,52-237,237,0,18.96173,099.92075,2,0,1,9,1,54,1,0,1,3,9,18100,0,30750,1,6,1,2,1,2,0,2,0,2,0.6250,2,7,1,3.00,66,0,0,0,0
3638,71,7101,710103,71-061,61,0,14.010271,099.567775,2,0,1,1,7,28,2,0,0,2,1,11480,10000,18500,1,0,0,0,1,0,1,2,0,1,0.5833,0,7,1,1.00,76,0,0,0,0
3639,83,8303,830302,83-259,259,0,07.981054,098.333415,2,0,1,5,3,65,2,1,1,3,0,37000,600000,54833,1,4,1,3,1,0,1,3,3,1,0.5833,5,7,1,1.00,87,0,0,0,0
3640,71,7101,710103,71-062,62,0,14.010077,099.567535,2,0,1,1,7,35,1,0,0,2,1,8600,0,35000,1,0,0,0,1,0,1,2,2,1,0.6667,0,7,1,3.00,76,0,0,0,0
3641,71,7101,710103,71-063,63,0,14.009294,099.568212,2,0,1,1,5,29,1,0,0,2,1,11000,40000,16667,1,0,0,0,1,0,1,2,1,3,0.5417,0,7,1,3.00,72,0,0,0,0
3642,71,7101,710103,71-064,64,0,14.008237,099.571331,2,0,1,3,5,42,1,0,0,2,3,20450,0,25000,1,9,1,0,1,0,1,2,2,1,0.5833,3,7,1,1.00,69,0,0,0,0
3643,83,8303,830302,83-260,260,0,07.983641,098.360970,2,0,1,2,7,70,1,1,1,2,0,15000,0,75000,1,4,0,0,1,0,1,3,2,1,0.5833,0,7,1,0.50,73,0,0,0,0
3644,83,8303,830302,83-261,261,0,08.000521,098.347496,2,0,1,7,3,66,2,1,1,1,0,65000,1000000,135000,1,4,1,1,1,0,1,3,0,1,0.7500,0,7,1,1.00,94,0,0,0,0
3645,53,5307,530705,53-224,224,0,17.309216,100.040243,2,4,1,4,3,69,1,1,2,5,0,9800,20000,8300,1,5,0,0,1,0,1,2,2,1,0.0833,0,7,1,6.00,93,0,0,0,0
3646,53,5307,530705,53-225,225,0,17.310775,100.038860,2,0,1,5,3,79,1,1,4,7,0,14300,0,14700,2,5,0,0,1,0,1,2,0,1,0.0833,0,7,1,6.00,94,0,0,0,0
3647,53,5307,530705,53-226,226,0,17.310959,100.039376,2,5,1,3,3,67,1,1,3,7,0,18800,200000,39000,2,8,1,2,1,0,3,2,0,1,0.1667,0,7,1,6.00,98,0,0,0,0
3648,53,5307,530705,53-227,227,0,17.317168,100.026025,2,0,1,4,7,41,1,0,4,2,4,51000,500000,53333,1,5,1,0,1,0,1,2,0,1,0.2500,0,7,1,3.00,92,0,0,0,0
3649,53,5307,530705,53-228,228,0,17.320910,100.023494,2,0,1,2,3,76,1,1,1,3,0,4800,0,3400,2,4,0,0,1,0,1,2,0,1,0.2083,0,7,1,8.00,89,0,0,0,0
3650,83,8303,830302,83-262,262,0,07.991214,098.353269,2,0,1,2,3,70,2,1,6,2,0,8500,0,10833,1,3,1,0,1,1,1,3,1,5,0.5833,4,7,1,1.50,64,0,0,0,0
3651,83,8303,830302,83-263,263,0,08.003914,098.352275,2,0,1,5,3,54,2,0,1,2,5,43000,900000,56667,1,4,0,0,1,0,1,3,3,6,0.6667,0,7,1,0.10,94,0,0,0,0
3652,53,5307,530705,53-229,229,0,17.325389,100.011323,2,0,1,2,3,74,2,1,2,5,0,8500,30000,11500,2,4,0,0,1,0,1,2,0,1,0.1250,0,7,1,4.00,77,0,0,0,0
3653,53,5307,530711,53-201,201,1,17.298033,100.195714,2,7,1,1,3,57,2,0,1,1,1,3200,2000,2000,1,4,0,0,1,0,1,2,0,1,0.2083,4,7,1,3.00,108,0,0,0,0
3654,53,5307,530705,53-230,230,0,17.324645,100.011133,2,0,1,3,6,45,1,0,6,3,3,18300,200000,14000,1,5,0,0,1,0,1,2,0,1,0.0000,0,7,1,4.00,97,0,0,0,0
3655,53,5307,530705,53-231,231,0,17.323400,100.011441,2,0,1,4,3,80,1,1,1,4,0,6900,0,27400,2,4,0,0,1,0,2,2,0,1,0.3333,0,7,1,4.00,79,0,0,0,0
3656,71,7101,710103,71-081,81,0,14.039183,099.531796,2,0,1,2,6,36,2,0,0,0,2,19500,0,36000,1,0,0,0,1,0,1,2,0,1,0.5417,0,7,1,2.00,73,0,0,0,0
3657,53,5307,530705,53-232,232,0,17.319613,100.012037,2,0,1,2,3,67,2,1,0,4,0,7150,30000,10900,1,4,0,0,1,0,1,2,0,1,0.0000,0,7,1,11.00,59,0,0,0,0
3658,71,7101,710103,71-082,82,0,14.039571,099.530815,2,0,1,1,6,29,2,0,0,0,1,7990,0,13000,1,0,0,0,1,0,1,2,0,1,0.6667,0,7,1,1.00,76,0,0,0,0
3659,53,5307,530705,53-233,233,0,17.314085,100.014003,2,13,3,4,5,73,2,1,1,3,0,4220,25000,21700,1,3,0,0,1,0,0,2,2,3,0.2500,0,7,1,1.00,81,3,1,1,1
3662,53,5307,530705,53-235,235,0,17.305633,100.015983,2,0,1,6,3,73,1,1,2,5,0,6350,20000,34700,2,5,1,2,1,0,3,2,0,1,0.0833,0,7,1,8.00,65,0,0,0,0
3663,53,5307,530705,53-234,234,0,17.314168,100.014036,2,0,1,4,3,68,2,1,2,3,0,11300,0,21267,1,5,0,0,1,0,0,2,0,1,0.2917,0,7,1,8.00,69,0,0,0,0
3664,71,7107,710706,71-238,238,0,14.570332,098.592404,2,0,1,8,3,45,2,0,7,4,8,10280,800000,27800,1,3,1,0,1,0,1,2,1,1,0.5833,7,7,1,5.00,91,0,0,0,0
3665,53,5307,530705,53-236,236,0,17.274196,99.987743,2,0,1,4,3,83,1,1,0,4,0,20080,150000,10800,2,5,0,0,1,0,1,2,0,1,0.5000,0,7,1,1.00,77,0,0,0,0
3666,53,5307,530705,53-237,237,0,17.274137,099.986386,2,0,1,6,3,60,2,1,6,4,0,12150,0,15400,2,4,0,0,1,0,1,2,0,1,0.0000,0,7,1,1.00,73,0,0,0,0
3667,53,5307,530705,53-238,238,0,17.278883,100.001929,2,0,1,7,3,52,1,0,1,8,7,17200,180000,27000,2,7,1,2,1,0,3,2,0,1,0.2917,0,7,1,7.00,72,0,0,0,0
3668,53,5307,530705,53-239,239,0,17.282255,100.012059,2,0,1,3,3,76,2,1,2,7,0,12600,180000,19033,2,8,1,2,1,0,3,2,0,1,0.2500,0,7,1,7.00,76,0,0,0,0
3669,53,5307,530705,53-240,240,0,17.28787,100.024368,2,0,1,2,3,77,2,1,5,4,0,14650,0,7500,2,4,0,0,1,0,1,2,0,1,0.3750,0,7,1,7.70,88,0,0,0,0
3670,90,9011,901101,90-088,88,0,07.010100,100.467616,2,23,1,2,7,25,1,0,0,1,2,20000,10000,1000,0,0,0,0,1,0,0,2,2,1,0.7917,0,7,1,1.00,88,0,0,0,0
3671,90,9011,901101,90-089,89,0,06.995621,100.465493,2,0,1,2,8,30,1,0,0,1,2,38800,1500000,30000,0,0,0,0,1,0,1,2,0,1,0.5417,0,7,1,2.00,84,0,0,0,0
3672,90,9011,901101,90-090,90,0,07.014949,100.466926,2,0,1,2,7,21,2,0,1,3,2,13000,0,12500,1,4,0,0,1,0,0,3,1,1,0.5417,0,7,1,1.00,52,0,0,0,0
3673,90,9011,901101,90-091,91,0,06.995377,100.445154,2,11,1,3,3,64,1,1,1,4,0,22500,20000,13333,1,0,0,0,1,0,1,2,0,2,0.7917,0,7,1,0.50,89,0,0,0,0
3674,90,9011,901102,90-126,126,0,06.950135,100.416277,2,0,1,1,5,69,1,1,1,1,0,23000,800,35000,1,4,0,0,1,0,2,2,0,6,0.5000,0,7,1,0.50,78,0,0,0,0
3675,53,5307,530705,53-241,241,0,17.31823,100.044586,2,0,1,1,3,78,2,1,2,3,0,5300,0,700,1,4,0,0,1,0,1,2,0,1,0.4583,0,7,1,4.00,77,0,0,0,0
3676,71,7107,710706,71-216,216,1,14.633031,098.572386,2,1,1,3,1,58,2,0,0,0,3,4650,130000,0,1,3,1,0,1,2,1,2,0,2,0.5417,7,7,1,0.50,94,0,0,0,0
3677,71,7107,710706,71-217,217,1,14.634234,098.578900,2,0,1,4,5,43,2,0,2,2,4,69000,3000000,72000,1,5,0,0,1,0,0,2,0,1,0.6667,7,7,1,0.30,97,0,0,0,0
3678,53,5307,530705,53-242,242,0,17.323116,100.052303,2,0,1,6,3,61,1,1,5,7,0,17300,400000,32800,2,7,1,2,1,0,3,2,0,1,0.2917,0,7,1,4.00,78,0,0,0,0
3679,71,7107,710706,71-218,218,1,14.659767,098.533307,2,54,1,5,3,52,1,0,1,2,5,37800,0,30000,1,4,1,0,1,3,3,5,3,1,0.7917,0,7,1,5.00,84,0,0,0,0
3680,53,5307,530705,53-243,243,0,17.321541,100.057944,2,11,2,5,3,63,2,1,0,3,0,4350,5000,41583,1,3,0,0,1,0,1,2,0,1,0.5833,7,7,1,4.00,78,2,1,1,0
3681,71,7107,710706,71-219,219,1,14.666027,098.528915,2,0,1,6,5,41,2,0,5,5,6,27609,40000,20500,1,3,1,1,1,1,1,2,1,1,0.7500,7,7,1,4.00,87,0,0,0,0
3682,71,7107,710706,71-220,220,1,14.639295,098.581139,2,0,1,3,3,57,2,0,2,2,3,21500,150000,25500,1,5,1,0,1,2,2,2,1,1,0.7083,5,7,1,0.10,112,0,0,0,0
3683,90,9011,901102,90-127,127,0,06.98883,100.40370,2,22,1,3,4,48,1,0,0,3,3,58500,0,35833,1,5,1,1,1,1,0,2,0,4,0.8750,7,6,1,1.00,92,0,0,0,0
3684,71,7107,710706,71-221,221,1,14.630689,098.594071,2,1,1,4,3,54,1,0,8,3,4,22545,0,26000,1,4,1,2,1,1,1,2,2,1,0.8750,7,7,1,3.00,109,0,0,0,0
3685,71,7107,710706,71-222,222,1,14.575237,098.595270,2,0,1,4,5,48,1,0,5,2,4,10910,0,30000,1,3,1,0,1,2,1,2,1,6,0.7083,7,7,0,0.00,92,0,0,0,0
3686,90,9011,901102,90-128,128,0,07.010589,100.438706,2,10,1,3,3,69,1,1,1,4,0,7200,0,15000,1,0,1,3,3,0,1,5,2,2,0.2500,2,4,0,2.00,68,1,1,0,0
3687,90,9011,901102,90-129,129,0,06.976406,100.446922,2,7,1,2,3,50,1,0,0,1,2,51000,100000,166667,1,0,0,0,1,0,0,2,3,1,1.0000,1,7,2,2.00,94,0,0,0,0
3688,71,7107,710706,71-223,223,1,14.631384,098.590995,2,2,1,4,7,42,2,0,5,4,4,28500,200000,37500,1,5,1,1,1,0,2,2,0,6,0.7917,2,7,1,0.00,87,0,0,0,0
3689,71,7107,710706,71-224,224,1,14.681340,098.598140,2,0,2,4,1,65,1,1,2,3,0,20650,10000,18000,1,0,1,2,1,2,2,5,3,1,0.5833,0,7,1,5.00,64,1,0,1,0
3690,71,7107,710706,71-225,225,1,14.663017,098.529790,2,2,1,4,5,49,1,0,4,2,4,22317,40000,26000,1,4,1,0,1,0,1,2,0,6,0.6250,1,7,1,0.00,68,0,0,0,0
3691,71,7107,710706,71-226,226,1,14.660816,098.534224,2,7,1,3,4,36,2,0,1,2,3,68700,45000,29000,1,0,1,2,1,3,2,2,2,1,0.7500,7,7,2,6.00,87,0,0,0,0
3692,71,7107,710706,71-227,227,1,14.58940,098.587555,2,2,1,6,3,64,1,1,3,6,0,34038,400000,55467,1,6,1,1,1,1,1,2,0,1,0.8750,7,7,1,3.00,109,0,0,0,0
3693,71,7107,710706,71-228,228,1,14.664451,098.530995,2,5,1,4,6,56,2,0,6,3,4,37390,940000,55000,1,5,1,0,1,0,2,2,0,1,0.9583,0,7,1,12.00,100,0,0,0,0
3694,52,5208,520804,52-297,297,0,17.646616,099.381340,2,0,1,1,3,70,2,1,1,5,0,7000,0,1667,1,3,1,0,1,2,2,2,0,2,0.7083,6,7,1,1.00,66,0,0,0,0
3695,52,5205,520505,52-212,212,0,18.824577,099.944641,2,23,3,4,3,40,1,0,1,1,4,5900,20000,9600,1,4,1,1,2,2,1,3,7,3,0.5833,4,7,1,0.05,110,12,1,1,1
3696,52,5208,520804,52-298,298,0,17.646943,099.381266,2,0,1,3,3,54,2,0,3,5,3,6500,30000,1667,1,5,1,1,1,3,2,2,0,2,0.7500,5,7,1,1.00,70,0,0,0,0
3697,52,5205,520505,52-213,213,0,18.796423,099.638295,2,7,3,3,3,46,1,0,6,6,3,37000,200000,11667,1,0,1,4,2,2,2,3,4,2,0.4583,2,7,1,0.05,109,8,1,1,1
3698,52,5208,520804,52-299,299,0,17.647057,099.379874,2,0,1,2,3,59,1,0,2,3,2,8000,20000,5000,1,6,1,1,1,3,2,2,0,2,0.7917,6,7,1,1.00,80,0,0,0,0
3699,52,5205,520505,52-214,214,0,18.795765,099.962091,2,9,2,4,3,67,1,1,3,3,0,54850,900000,3000,1,4,1,0,1,0,1,3,5,1,0.3750,0,7,1,5.00,100,8,1,1,0
3700,52,5208,520804,52-300,300,0,17.649109,099.382045,2,0,1,3,5,43,2,0,2,5,3,8000,70000,5000,1,5,1,1,1,3,1,2,0,2,0.7917,6,7,1,1.00,71,0,0,0,0
3701,52,5208,520804,52-302,302,0,17.646770,099.381794,2,0,1,2,2,59,1,0,1,4,2,7000,0,4167,1,5,1,0,1,3,1,2,0,2,0.7917,5,7,1,1.00,84,0,0,0,0
3702,52,5208,520804,52-303,303,0,17.641252,099.379764,2,0,1,3,3,55,2,0,2,4,3,7000,0,7500,1,6,1,1,1,3,1,3,0,1,0.0000,5,7,1,1.00,82,0,0,0,0
3703,52,5205,520505,52-218,218,0,18.826788,099.952448,2,11,1,4,1,63,1,1,1,2,0,7900,40000,7800,1,4,0,0,1,2,1,2,6,2,0.0833,0,7,1,2.00,112,0,0,0,0
3704,52,5208,520804,52-304,304,0,17.646845,099.381930,2,0,1,3,2,63,2,1,1,4,0,10000,0,8333,1,6,1,1,1,3,1,3,2,2,0.0000,5,7,1,1.00,82,0,0,0,0
3705,52,5205,520505,52-220,220,0,18.831848,099.938064,2,25,2,5,5,31,1,0,2,1,5,4050,1000000,10000,1,0,1,2,2,2,1,3,2,2,0.7500,2,7,1,1.00,98,7,1,1,0
3706,52,5205,520505,52-223,223,0,18.844472,099.995859,2,9,4,4,3,45,1,0,2,2,4,2950,80000,8333,1,3,1,2,1,0,1,3,0,1,0.0000,0,5,1,12.00,94,15,1,1,1
3707,52,5205,520505,52-216,216,0,18.844425,099.995838,2,3,1,6,3,58,1,0,3,0,6,13250,0,17267,1,7,1,2,1,1,1,2,0,3,0.6250,0,0,1,0.30,105,0,0,0,0
3708,32,3201,320111,32-398,398,0,14.858719,103.492762,2,0,1,1,7,25,2,0,0,1,1,6500,0,16667,1,3,0,0,1,0,0,2,1,2,0.5417,0,7,1,0.50,70,0,0,0,0
3709,32,3217,321704,32-036,36,0,15.235169,103.937214,2,0,1,1,3,68,1,1,2,5,0,4000,0,6667,1,5,1,0,1,0,1,2,2,1,0.4583,4,7,1,0.50,80,0,0,0,0
3710,71,7107,710706,71-249,249,0,14.659524,098.533111,2,2,1,3,4,57,1,0,2,2,3,6658,8748,5000,1,3,1,1,1,1,1,2,0,1,0.7500,7,7,1,6.00,112,0,0,0,0
3711,53,5307,530705,53-244,244,0,17.325631,100.065728,2,0,1,5,3,71,2,1,2,5,0,11900,90000,38867,1,6,1,2,1,0,3,2,0,1,0.5000,7,7,1,5.00,85,0,0,0,0
3712,53,5307,530705,53-245,245,0,17.295179,100.068666,2,0,1,5,3,85,2,1,1,3,0,3650,0,157300,1,3,0,0,1,0,1,2,0,1,0.3333,7,7,1,1.00,94,0,0,0,0
3713,90,9011,901102,90-130,130,0,07.098689,100.429102,2,14,1,2,7,30,2,0,1,2,2,12200,0,2250,1,5,1,0,2,1,1,2,3,1,0.5833,2,7,1,3.00,98,0,0,0,0
3714,90,9011,901102,90-131,131,0,06.993872,100.412464,2,22,1,2,2,6,1,1,1,2,0,17500,0,1750,1,4,1,0,1,1,1,2,1,1,0.7083,2,7,1,2.00,102,0,0,0,0
